"","R10.0_45.0","R12.5_45.0","R10.0_42.5","R12.5_42.5"
"1979-01-01 00:00:00",90960,91700,97700,97210
"1979-01-01 06:00:00",91270,91890,97820,97440
"1979-01-01 12:00:00",91290,91810,97780,97200
"1979-01-01 18:00:00",91650,92120,97680,97130
"1979-01-02 00:00:00",92160,92690,98050,97310
"1979-01-02 06:00:00",92420,93040,98470,97860
"1979-01-02 12:00:00",92790,93380,98920,98310
"1979-01-02 18:00:00",93170,93790,99430,98840
"1979-01-03 00:00:00",93020,93740,99690,99200
"1979-01-03 06:00:00",93130,93830,99670,99350
"1979-01-03 12:00:00",93200,93820,99730,99320
"1979-01-03 18:00:00",93020,93790,99570,99240
"1979-01-04 00:00:00",92660,93470,99220,99000
"1979-01-04 06:00:00",92400,93220,98770,98610
"1979-01-04 12:00:00",91940,92980,98100,98180
"1979-01-04 18:00:00",91830,92780,97750,97710
"1979-01-05 00:00:00",92090,92870,98130,97750
"1979-01-05 06:00:00",92540,93440,98720,98520
"1979-01-05 12:00:00",92790,93660,98980,98740
"1979-01-05 18:00:00",92770,93710,98990,98840
"1979-01-06 00:00:00",93010,93940,99130,99040
"1979-01-06 06:00:00",93020,93930,99030,98930
"1979-01-06 12:00:00",93460,94310,99610,99370
"1979-01-06 18:00:00",93460,94300,99570,99300
"1979-01-07 00:00:00",93960,94810,100070,99730
"1979-01-07 06:00:00",94170,95080,100390,100130
"1979-01-07 12:00:00",94450,95350,100690,100450
"1979-01-07 18:00:00",94300,95140,100790,100440
"1979-01-08 00:00:00",94440,95310,100770,100580
"1979-01-08 06:00:00",94140,94960,100670,100470
"1979-01-08 12:00:00",94230,95050,100700,100450
"1979-01-08 18:00:00",93840,94710,100220,100170
"1979-01-09 00:00:00",93570,94440,99860,99740
"1979-01-09 06:00:00",93100,94030,99320,99330
"1979-01-09 12:00:00",92750,93690,98910,98940
"1979-01-09 18:00:00",92340,93190,98610,98520
"1979-01-10 00:00:00",92080,92860,98280,97940
"1979-01-10 06:00:00",92220,92860,98330,97890
"1979-01-10 12:00:00",92200,92880,98540,97990
"1979-01-10 18:00:00",91790,92640,98340,98060
"1979-01-11 00:00:00",90980,92030,97740,97690
"1979-01-11 06:00:00",90680,91440,97220,96990
"1979-01-11 12:00:00",90700,91170,97120,96570
"1979-01-11 18:00:00",91000,91700,97330,96980
"1979-01-12 00:00:00",91140,91900,97330,96950
"1979-01-12 06:00:00",91430,92150,97790,97310
"1979-01-12 12:00:00",91680,92330,98040,97590
"1979-01-12 18:00:00",91790,92590,98050,97670
"1979-01-13 00:00:00",92070,92790,98330,97930
"1979-01-13 06:00:00",92410,93080,98560,98190
"1979-01-13 12:00:00",92750,93410,98890,98460
"1979-01-13 18:00:00",93070,93690,99160,98640
"1979-01-14 00:00:00",93190,93800,99390,98910
"1979-01-14 06:00:00",93460,94190,99640,99250
"1979-01-14 12:00:00",93640,94320,99920,99530
"1979-01-14 18:00:00",93500,94290,99720,99440
"1979-01-15 00:00:00",93550,94240,99800,99480
"1979-01-15 06:00:00",93620,94320,99780,99480
"1979-01-15 12:00:00",93540,94200,99720,99390
"1979-01-15 18:00:00",93530,94360,99600,99340
"1979-01-16 00:00:00",93590,94300,99810,99510
"1979-01-16 06:00:00",93520,94250,99700,99420
"1979-01-16 12:00:00",93430,94160,99630,99310
"1979-01-16 18:00:00",93460,94260,99580,99250
"1979-01-17 00:00:00",93240,94020,99590,99220
"1979-01-17 06:00:00",93190,94070,99590,99240
"1979-01-17 12:00:00",93030,93930,99480,99140
"1979-01-17 18:00:00",93150,94030,99540,99260
"1979-01-18 00:00:00",93250,94110,99570,99290
"1979-01-18 06:00:00",93100,93910,99510,99230
"1979-01-18 12:00:00",93210,94130,99610,99410
"1979-01-18 18:00:00",93140,94020,99500,99360
"1979-01-19 00:00:00",93180,94120,99550,99420
"1979-01-19 06:00:00",93140,94020,99480,99330
"1979-01-19 12:00:00",93080,94080,99440,99370
"1979-01-19 18:00:00",93270,94230,99500,99450
"1979-01-20 00:00:00",93260,94190,99500,99400
"1979-01-20 06:00:00",93130,93970,99470,99280
"1979-01-20 12:00:00",93200,94040,99530,99390
"1979-01-20 18:00:00",93230,94090,99480,99380
"1979-01-21 00:00:00",93290,94170,99440,99350
"1979-01-21 06:00:00",93210,94130,99360,99320
"1979-01-21 12:00:00",93230,94120,99380,99280
"1979-01-21 18:00:00",93190,94160,99400,99380
"1979-01-22 00:00:00",93260,94130,99480,99410
"1979-01-22 06:00:00",93060,93930,99310,99260
"1979-01-22 12:00:00",93120,94030,99320,99320
"1979-01-22 18:00:00",92880,93760,99100,99080
"1979-01-23 00:00:00",92820,93710,99020,98950
"1979-01-23 06:00:00",92600,93410,98750,98600
"1979-01-23 12:00:00",92490,93350,98580,98450
"1979-01-23 18:00:00",92290,93000,98460,98250
"1979-01-24 00:00:00",92460,93220,98700,98360
"1979-01-24 06:00:00",92260,93030,98500,98220
"1979-01-24 12:00:00",92010,92840,98430,98140
"1979-01-24 18:00:00",91780,92510,98130,97840
"1979-01-25 00:00:00",91780,92600,97950,97740
"1979-01-25 06:00:00",91510,92400,97630,97420
"1979-01-25 12:00:00",91640,92610,97730,97490
"1979-01-25 18:00:00",91500,92370,97660,97320
"1979-01-26 00:00:00",91730,92500,98020,97630
"1979-01-26 06:00:00",91720,92440,98090,97690
"1979-01-26 12:00:00",91840,92640,98250,97980
"1979-01-26 18:00:00",91950,92750,98350,98170
"1979-01-27 00:00:00",91860,92780,98210,98160
"1979-01-27 06:00:00",91800,92770,98230,98210
"1979-01-27 12:00:00",91510,92520,98080,98060
"1979-01-27 18:00:00",91200,92160,97900,97820
"1979-01-28 00:00:00",91150,92150,97770,97700
"1979-01-28 06:00:00",91220,92250,97730,97670
"1979-01-28 12:00:00",91210,92110,97630,97470
"1979-01-28 18:00:00",91240,92210,97570,97510
"1979-01-29 00:00:00",91360,92170,97740,97510
"1979-01-29 06:00:00",91590,92380,97700,97420
"1979-01-29 12:00:00",91560,92170,97890,97300
"1979-01-29 18:00:00",91790,92320,98140,97600
"1979-01-30 00:00:00",91940,92600,98410,97950
"1979-01-30 06:00:00",91910,92760,98480,98190
"1979-01-30 12:00:00",92110,92900,98500,98180
"1979-01-30 18:00:00",91880,92700,98370,98060
"1979-01-31 00:00:00",91970,92670,98360,97970
"1979-01-31 06:00:00",92370,93040,98470,98000
"1979-01-31 12:00:00",92910,93470,99050,98480
"1979-01-31 18:00:00",92960,93600,99160,98670
"1979-02-01 00:00:00",93180,94020,99580,99250
"1979-02-01 06:00:00",93080,93870,99530,99200
"1979-02-01 12:00:00",92830,93660,99420,99150
"1979-02-01 18:00:00",92600,93370,99190,98950
"1979-02-02 00:00:00",92340,93220,98930,98800
"1979-02-02 06:00:00",92240,93050,98720,98650
"1979-02-02 12:00:00",91990,92850,98390,98210
"1979-02-02 18:00:00",92130,92940,98320,98140
"1979-02-03 00:00:00",92050,92880,98170,98000
"1979-02-03 06:00:00",91960,92840,98090,97920
"1979-02-03 12:00:00",91950,92840,98010,97870
"1979-02-03 18:00:00",91980,92790,98030,97770
"1979-02-04 00:00:00",92110,92910,98310,98000
"1979-02-04 06:00:00",92090,92900,98300,97950
"1979-02-04 12:00:00",92020,92840,98270,97910
"1979-02-04 18:00:00",91800,92670,98140,97890
"1979-02-05 00:00:00",91710,92500,98040,97810
"1979-02-05 06:00:00",91410,92250,97890,97680
"1979-02-05 12:00:00",91220,92080,97280,97190
"1979-02-05 18:00:00",91370,92100,97330,96940
"1979-02-06 00:00:00",91780,92430,97780,97230
"1979-02-06 06:00:00",91900,92650,97950,97530
"1979-02-06 12:00:00",92090,92840,98140,97730
"1979-02-06 18:00:00",92430,93260,98460,98050
"1979-02-07 00:00:00",92470,93380,98560,98360
"1979-02-07 06:00:00",92280,93180,98600,98330
"1979-02-07 12:00:00",91970,92900,98150,98060
"1979-02-07 18:00:00",91850,92630,97880,97660
"1979-02-08 00:00:00",91900,92630,98050,97610
"1979-02-08 06:00:00",92040,92810,98200,97840
"1979-02-08 12:00:00",92060,92770,98330,97980
"1979-02-08 18:00:00",92120,92900,98390,98130
"1979-02-09 00:00:00",92220,93020,98470,98210
"1979-02-09 06:00:00",92050,92960,98330,98150
"1979-02-09 12:00:00",92150,93000,98360,98230
"1979-02-09 18:00:00",91950,92780,98210,98100
"1979-02-10 00:00:00",91520,92420,97880,97720
"1979-02-10 06:00:00",91180,92060,97650,97500
"1979-02-10 12:00:00",91020,91880,97380,97230
"1979-02-10 18:00:00",91320,92180,97580,97320
"1979-02-11 00:00:00",91400,92300,97650,97440
"1979-02-11 06:00:00",91480,92420,97640,97550
"1979-02-11 12:00:00",91310,92310,97470,97440
"1979-02-11 18:00:00",91010,92030,97190,97130
"1979-02-12 00:00:00",91070,92030,97190,97080
"1979-02-12 06:00:00",91000,91880,97100,96970
"1979-02-12 12:00:00",91020,91800,97140,96810
"1979-02-12 18:00:00",90820,91570,97010,96620
"1979-02-13 00:00:00",90850,91420,97140,96740
"1979-02-13 06:00:00",90970,91820,97060,96950
"1979-02-13 12:00:00",90970,91850,97070,96850
"1979-02-13 18:00:00",90920,91700,97270,96940
"1979-02-14 00:00:00",90880,91730,97170,96950
"1979-02-14 06:00:00",90810,91550,96890,96660
"1979-02-14 12:00:00",90870,91580,96980,96640
"1979-02-14 18:00:00",90830,91550,97030,96660
"1979-02-15 00:00:00",90910,91680,97050,96840
"1979-02-15 06:00:00",90960,91730,97050,96940
"1979-02-15 12:00:00",91240,92040,97390,97270
"1979-02-15 18:00:00",91400,92320,97440,97370
"1979-02-16 00:00:00",91780,92690,97690,97560
"1979-02-16 06:00:00",91890,92870,97660,97580
"1979-02-16 12:00:00",91820,92690,97480,97210
"1979-02-16 18:00:00",91600,92390,97160,96950
"1979-02-17 00:00:00",91260,92160,97130,97010
"1979-02-17 06:00:00",91520,92630,97480,97600
"1979-02-17 12:00:00",91990,92970,98180,98110
"1979-02-17 18:00:00",92420,93270,98350,98130
"1979-02-18 00:00:00",92370,93130,98390,98020
"1979-02-18 06:00:00",92270,92980,98130,97680
"1979-02-18 12:00:00",92170,92900,98070,97570
"1979-02-18 18:00:00",92260,93040,98130,97780
"1979-02-19 00:00:00",92540,93360,98540,98200
"1979-02-19 06:00:00",92620,93430,98470,98200
"1979-02-19 12:00:00",92810,93700,98740,98500
"1979-02-19 18:00:00",93050,94010,99000,98810
"1979-02-20 00:00:00",93290,94130,99250,99050
"1979-02-20 06:00:00",93380,94270,99370,99110
"1979-02-20 12:00:00",93600,94480,99660,99390
"1979-02-20 18:00:00",93650,94550,99740,99530
"1979-02-21 00:00:00",93750,94600,99810,99560
"1979-02-21 06:00:00",93590,94530,99660,99480
"1979-02-21 12:00:00",93550,94490,99670,99470
"1979-02-21 18:00:00",93440,94280,99560,99320
"1979-02-22 00:00:00",93510,94380,99700,99430
"1979-02-22 06:00:00",93480,94290,99750,99440
"1979-02-22 12:00:00",93580,94390,99860,99550
"1979-02-22 18:00:00",93410,94250,99690,99480
"1979-02-23 00:00:00",93680,94490,99870,99600
"1979-02-23 06:00:00",93400,94240,99500,99330
"1979-02-23 12:00:00",93390,94300,99350,99300
"1979-02-23 18:00:00",93290,94240,98990,99000
"1979-02-24 00:00:00",93410,94410,98880,99010
"1979-02-24 06:00:00",93460,94430,99170,99180
"1979-02-24 12:00:00",93670,94600,99380,99390
"1979-02-24 18:00:00",93770,94670,99520,99450
"1979-02-25 00:00:00",93930,94790,99750,99580
"1979-02-25 06:00:00",93850,94760,99840,99680
"1979-02-25 12:00:00",93880,94710,99980,99690
"1979-02-25 18:00:00",93820,94680,99960,99690
"1979-02-26 00:00:00",94000,94890,99940,99730
"1979-02-26 06:00:00",93970,94780,100150,99830
"1979-02-26 12:00:00",93930,94730,100140,99730
"1979-02-26 18:00:00",93750,94570,100010,99580
"1979-02-27 00:00:00",93760,94580,100070,99640
"1979-02-27 06:00:00",93650,94470,99950,99560
"1979-02-27 12:00:00",93550,94340,99930,99440
"1979-02-27 18:00:00",93270,94100,99760,99340
"1979-02-28 00:00:00",93230,94030,99690,99280
"1979-02-28 06:00:00",93010,93780,99560,99250
"1979-02-28 12:00:00",92790,93650,99520,99290
"1979-02-28 18:00:00",92360,93300,99070,99010
"1979-03-01 00:00:00",92450,93430,98990,99010
"1979-03-01 06:00:00",92660,93650,99090,99070
"1979-03-01 12:00:00",92880,93830,99130,99070
"1979-03-01 18:00:00",93120,94000,99270,99180
"1979-03-02 00:00:00",93520,94390,99520,99380
"1979-03-02 06:00:00",93570,94460,99590,99370
"1979-03-02 12:00:00",93730,94610,99780,99510
"1979-03-02 18:00:00",93810,94680,99730,99430
"1979-03-03 00:00:00",94050,94890,100060,99760
"1979-03-03 06:00:00",93900,94760,100020,99750
"1979-03-03 12:00:00",94180,95000,100260,99910
"1979-03-03 18:00:00",93950,94780,100130,99830
"1979-03-04 00:00:00",94150,95000,100340,100080
"1979-03-04 06:00:00",94030,94880,100280,1e+05
"1979-03-04 12:00:00",94120,94900,100450,100170
"1979-03-04 18:00:00",93910,94690,100140,99820
"1979-03-05 00:00:00",93970,94770,100300,99970
"1979-03-05 06:00:00",93740,94580,100010,99670
"1979-03-05 12:00:00",93770,94590,100010,99650
"1979-03-05 18:00:00",93580,94470,99750,99450
"1979-03-06 00:00:00",93540,94460,99690,99440
"1979-03-06 06:00:00",93420,94280,99670,99400
"1979-03-06 12:00:00",93310,94150,99620,99310
"1979-03-06 18:00:00",93000,93800,99350,99050
"1979-03-07 00:00:00",93050,93830,99380,99050
"1979-03-07 06:00:00",93040,93780,99420,99090
"1979-03-07 12:00:00",93160,93940,99600,99270
"1979-03-07 18:00:00",93090,93850,99440,99170
"1979-03-08 00:00:00",93250,94020,99580,99320
"1979-03-08 06:00:00",93360,94160,99560,99300
"1979-03-08 12:00:00",93400,94020,99670,99150
"1979-03-08 18:00:00",93540,94320,99670,99320
"1979-03-09 00:00:00",93540,94390,99770,99420
"1979-03-09 06:00:00",93450,94210,99670,99350
"1979-03-09 12:00:00",93360,94170,99740,99390
"1979-03-09 18:00:00",93020,93670,99420,99050
"1979-03-10 00:00:00",92760,93480,99310,98890
"1979-03-10 06:00:00",92500,93230,98960,98600
"1979-03-10 12:00:00",92590,93300,98760,98350
"1979-03-10 18:00:00",92670,93440,98640,98210
"1979-03-11 00:00:00",92620,93400,98800,98370
"1979-03-11 06:00:00",92450,93320,98850,98560
"1979-03-11 12:00:00",92600,93320,98860,98550
"1979-03-11 18:00:00",92610,93360,98720,98490
"1979-03-12 00:00:00",92760,93430,98960,98620
"1979-03-12 06:00:00",92700,93440,98890,98630
"1979-03-12 12:00:00",92780,93490,98950,98650
"1979-03-12 18:00:00",92780,93530,98840,98590
"1979-03-13 00:00:00",92870,93610,98990,98710
"1979-03-13 06:00:00",92830,93690,98930,98710
"1979-03-13 12:00:00",92770,93590,99060,98750
"1979-03-13 18:00:00",92710,93500,98990,98750
"1979-03-14 00:00:00",92600,93410,98970,98720
"1979-03-14 06:00:00",92470,93310,98840,98630
"1979-03-14 12:00:00",92390,93240,98670,98490
"1979-03-14 18:00:00",92100,92920,98380,98260
"1979-03-15 00:00:00",91950,92930,98100,98130
"1979-03-15 06:00:00",91740,92630,97890,97830
"1979-03-15 12:00:00",91480,92450,97620,97590
"1979-03-15 18:00:00",90950,91970,97130,97060
"1979-03-16 00:00:00",90910,91940,97050,96970
"1979-03-16 06:00:00",90820,91630,97180,96920
"1979-03-16 12:00:00",91100,91790,97580,97090
"1979-03-16 18:00:00",91560,92140,98040,97670
"1979-03-17 00:00:00",91880,92570,98420,98000
"1979-03-17 06:00:00",92040,92840,98510,98190
"1979-03-17 12:00:00",92110,93010,98610,98430
"1979-03-17 18:00:00",92300,93140,98570,98410
"1979-03-18 00:00:00",92200,93080,98530,98360
"1979-03-18 06:00:00",92000,92930,98280,98190
"1979-03-18 12:00:00",91900,92810,98290,98100
"1979-03-18 18:00:00",91690,92470,98040,97770
"1979-03-19 00:00:00",92020,92740,98180,97870
"1979-03-19 06:00:00",92000,92860,98170,97930
"1979-03-19 12:00:00",92070,92910,98370,98070
"1979-03-19 18:00:00",91980,92840,98220,98070
"1979-03-20 00:00:00",91960,92930,98220,98170
"1979-03-20 06:00:00",91510,92600,97930,97880
"1979-03-20 12:00:00",91720,92760,98390,98200
"1979-03-20 18:00:00",91960,92730,98390,98130
"1979-03-21 00:00:00",92230,93100,98570,98370
"1979-03-21 06:00:00",92260,93100,98620,98450
"1979-03-21 12:00:00",92340,93200,98720,98540
"1979-03-21 18:00:00",92410,93190,98720,98600
"1979-03-22 00:00:00",92450,93390,98760,98750
"1979-03-22 06:00:00",92460,93270,98670,98420
"1979-03-22 12:00:00",92640,93340,99060,98590
"1979-03-22 18:00:00",92870,93460,99300,98730
"1979-03-23 00:00:00",93090,93780,99510,99120
"1979-03-23 06:00:00",93110,93820,99440,99090
"1979-03-23 12:00:00",93130,93890,99520,99220
"1979-03-23 18:00:00",93020,93820,99360,99110
"1979-03-24 00:00:00",93010,93850,99350,99130
"1979-03-24 06:00:00",92970,93820,99250,98970
"1979-03-24 12:00:00",93200,94040,99530,99220
"1979-03-24 18:00:00",93090,93930,99480,99190
"1979-03-25 00:00:00",93310,94110,99730,99450
"1979-03-25 06:00:00",93320,94070,99780,99470
"1979-03-25 12:00:00",93240,94030,99710,99470
"1979-03-25 18:00:00",93110,93860,99570,99400
"1979-03-26 00:00:00",92970,93750,99460,99270
"1979-03-26 06:00:00",92810,93680,99220,99180
"1979-03-26 12:00:00",92460,93390,98830,98700
"1979-03-26 18:00:00",91920,92760,98530,98280
"1979-03-27 00:00:00",92060,92890,98420,98240
"1979-03-27 06:00:00",91980,92760,98330,98100
"1979-03-27 12:00:00",91890,92650,98140,97850
"1979-03-27 18:00:00",91700,92480,97950,97670
"1979-03-28 00:00:00",91610,92380,97990,97610
"1979-03-28 06:00:00",91490,92170,97780,97430
"1979-03-28 12:00:00",91190,92100,97670,97520
"1979-03-28 18:00:00",90860,91860,97320,97300
"1979-03-29 00:00:00",90800,91730,97210,97060
"1979-03-29 06:00:00",90740,91320,97310,96900
"1979-03-29 12:00:00",90900,91480,97560,97270
"1979-03-29 18:00:00",91100,91850,97510,97300
"1979-03-30 00:00:00",91400,92110,97790,97440
"1979-03-30 06:00:00",91430,92190,97630,97370
"1979-03-30 12:00:00",91640,92370,97920,97640
"1979-03-30 18:00:00",91860,92590,98060,97780
"1979-03-31 00:00:00",91960,92670,98340,98010
"1979-03-31 06:00:00",91940,92750,98280,98030
"1979-03-31 12:00:00",92090,92940,98370,98150
"1979-03-31 18:00:00",92010,92900,98260,98090
"1979-04-01 00:00:00",92320,93170,98510,98330
"1979-04-01 06:00:00",92340,93160,98410,98200
"1979-04-01 12:00:00",92330,93150,98490,98220
"1979-04-01 18:00:00",92260,93030,98380,98020
"1979-04-02 00:00:00",92390,93170,98570,98220
"1979-04-02 06:00:00",92380,93150,98490,98130
"1979-04-02 12:00:00",92410,93170,98540,98200
"1979-04-02 18:00:00",92210,92940,98350,97930
"1979-04-03 00:00:00",92100,92860,98380,97980
"1979-04-03 06:00:00",91850,92560,98160,97730
"1979-04-03 12:00:00",91830,92600,98280,97870
"1979-04-03 18:00:00",91600,92470,98000,97740
"1979-04-04 00:00:00",91670,92450,98140,97820
"1979-04-04 06:00:00",91720,92400,98080,97710
"1979-04-04 12:00:00",91880,92580,98490,98090
"1979-04-04 18:00:00",92010,92800,98440,98200
"1979-04-05 00:00:00",92200,93010,98620,98310
"1979-04-05 06:00:00",92220,93110,98490,98340
"1979-04-05 12:00:00",92000,92950,98200,98070
"1979-04-05 18:00:00",91860,92670,98160,97850
"1979-04-06 00:00:00",91940,92640,98330,97900
"1979-04-06 06:00:00",91970,92650,98410,98080
"1979-04-06 12:00:00",92020,92740,98480,98230
"1979-04-06 18:00:00",91950,92690,98390,98080
"1979-04-07 00:00:00",91930,92590,98240,97880
"1979-04-07 06:00:00",92190,92850,98350,97910
"1979-04-07 12:00:00",92520,93150,98730,98300
"1979-04-07 18:00:00",92580,93270,98790,98440
"1979-04-08 00:00:00",92750,93460,99070,98740
"1979-04-08 06:00:00",92780,93630,99060,98770
"1979-04-08 12:00:00",92890,93720,99280,98980
"1979-04-08 18:00:00",92840,93700,99160,98880
"1979-04-09 00:00:00",92910,93770,99290,99050
"1979-04-09 06:00:00",92800,93600,99100,98830
"1979-04-09 12:00:00",92820,93690,99160,98980
"1979-04-09 18:00:00",92640,93430,98920,98710
"1979-04-10 00:00:00",92670,93480,98910,98720
"1979-04-10 06:00:00",92480,93290,98740,98550
"1979-04-10 12:00:00",92580,93430,98860,98650
"1979-04-10 18:00:00",92350,93160,98570,98440
"1979-04-11 00:00:00",92370,93180,98610,98430
"1979-04-11 06:00:00",92170,92990,98400,98240
"1979-04-11 12:00:00",92100,93040,98480,98350
"1979-04-11 18:00:00",92120,92970,98330,98110
"1979-04-12 00:00:00",92340,93110,98490,98170
"1979-04-12 06:00:00",92420,93160,98540,98140
"1979-04-12 12:00:00",92720,93480,98870,98420
"1979-04-12 18:00:00",92860,93610,98950,98510
"1979-04-13 00:00:00",93110,93900,99220,98860
"1979-04-13 06:00:00",92950,93800,99090,98820
"1979-04-13 12:00:00",93090,93960,99300,98990
"1979-04-13 18:00:00",92920,93720,99180,98900
"1979-04-14 00:00:00",92870,93700,99110,98880
"1979-04-14 06:00:00",92860,93660,99070,98880
"1979-04-14 12:00:00",93070,93850,99270,99070
"1979-04-14 18:00:00",93090,93850,99260,99010
"1979-04-15 00:00:00",93280,94080,99340,99130
"1979-04-15 06:00:00",93320,94160,99270,99090
"1979-04-15 12:00:00",93290,94160,99290,99090
"1979-04-15 18:00:00",93440,94290,99280,99100
"1979-04-16 00:00:00",93250,94100,99290,99080
"1979-04-16 06:00:00",93200,94090,99190,99070
"1979-04-16 12:00:00",93040,93890,99050,98840
"1979-04-16 18:00:00",92880,93670,98960,98670
"1979-04-17 00:00:00",92680,93440,98700,98330
"1979-04-17 06:00:00",92250,93080,98120,97910
"1979-04-17 12:00:00",92140,92920,97970,97770
"1979-04-17 18:00:00",92170,92990,97890,97680
"1979-04-18 00:00:00",92400,93200,98140,97890
"1979-04-18 06:00:00",92510,93290,98220,97970
"1979-04-18 12:00:00",92730,93540,98650,98330
"1979-04-18 18:00:00",92940,93830,98850,98630
"1979-04-19 00:00:00",93190,94080,99240,99040
"1979-04-19 06:00:00",93390,94250,99320,99080
"1979-04-19 12:00:00",93390,94300,99430,99250
"1979-04-19 18:00:00",93310,94190,99390,99190
"1979-04-20 00:00:00",93420,94260,99440,99220
"1979-04-20 06:00:00",93230,94050,99330,99070
"1979-04-20 12:00:00",93260,94090,99480,99220
"1979-04-20 18:00:00",93060,93860,99240,98950
"1979-04-21 00:00:00",93200,93980,99420,99110
"1979-04-21 06:00:00",92990,93750,99200,98910
"1979-04-21 12:00:00",92930,93730,99200,98940
"1979-04-21 18:00:00",92790,93590,98900,98650
"1979-04-22 00:00:00",92750,93600,98940,98720
"1979-04-22 06:00:00",92680,93500,98830,98600
"1979-04-22 12:00:00",92710,93540,98870,98630
"1979-04-22 18:00:00",92710,93500,98830,98570
"1979-04-23 00:00:00",92890,93720,99130,98890
"1979-04-23 06:00:00",92870,93620,99150,98890
"1979-04-23 12:00:00",92660,93460,99120,98870
"1979-04-23 18:00:00",92360,93230,98870,98660
"1979-04-24 00:00:00",92220,93090,98780,98610
"1979-04-24 06:00:00",91700,92720,98300,98270
"1979-04-24 12:00:00",91880,92890,98260,98340
"1979-04-24 18:00:00",91860,92820,98000,97990
"1979-04-25 00:00:00",91870,92730,98220,97970
"1979-04-25 06:00:00",92100,92840,98450,98170
"1979-04-25 12:00:00",92200,92980,98640,98310
"1979-04-25 18:00:00",92300,93150,98640,98440
"1979-04-26 00:00:00",92410,93210,98820,98580
"1979-04-26 06:00:00",92320,93210,98640,98530
"1979-04-26 12:00:00",92530,93370,98820,98630
"1979-04-26 18:00:00",92450,93340,98780,98560
"1979-04-27 00:00:00",92690,93550,98970,98800
"1979-04-27 06:00:00",92590,93470,98750,98640
"1979-04-27 12:00:00",92710,93570,99020,98810
"1979-04-27 18:00:00",92780,93680,98820,98700
"1979-04-28 00:00:00",92820,93590,98940,98730
"1979-04-28 06:00:00",92630,93400,98750,98590
"1979-04-28 12:00:00",92650,93410,98840,98600
"1979-04-28 18:00:00",92580,93380,98660,98440
"1979-04-29 00:00:00",92620,93470,98800,98520
"1979-04-29 06:00:00",92620,93450,98830,98540
"1979-04-29 12:00:00",92660,93450,98960,98610
"1979-04-29 18:00:00",92660,93480,98960,98610
"1979-04-30 00:00:00",92870,93630,99190,98880
"1979-04-30 06:00:00",92750,93540,99060,98800
"1979-04-30 12:00:00",92830,93550,99220,98930
"1979-04-30 18:00:00",92790,93560,99180,98870
"1979-05-01 00:00:00",92660,93500,99190,98890
"1979-05-01 06:00:00",92550,93350,99050,98780
"1979-05-01 12:00:00",92600,93450,99020,98770
"1979-05-01 18:00:00",92560,93380,98940,98680
"1979-05-02 00:00:00",92480,93320,99010,98750
"1979-05-02 06:00:00",92290,93070,98780,98490
"1979-05-02 12:00:00",92100,92950,98720,98540
"1979-05-02 18:00:00",92030,92840,98580,98320
"1979-05-03 00:00:00",92410,93070,98790,98500
"1979-05-03 06:00:00",92460,93130,98780,98470
"1979-05-03 12:00:00",92690,93460,99000,98630
"1979-05-03 18:00:00",92740,93500,99000,98630
"1979-05-04 00:00:00",92960,93810,99190,98840
"1979-05-04 06:00:00",92840,93670,99060,98770
"1979-05-04 12:00:00",92950,93780,99250,98890
"1979-05-04 18:00:00",92850,93600,99130,98750
"1979-05-05 00:00:00",92940,93680,99330,98910
"1979-05-05 06:00:00",92970,93730,99240,98940
"1979-05-05 12:00:00",93390,94140,99620,99270
"1979-05-05 18:00:00",93420,94210,99580,99220
"1979-05-06 00:00:00",93490,94330,99580,99320
"1979-05-06 06:00:00",93210,94070,99350,99140
"1979-05-06 12:00:00",93260,94120,99430,99160
"1979-05-06 18:00:00",93190,93990,99250,98990
"1979-05-07 00:00:00",93210,94030,99410,99080
"1979-05-07 06:00:00",93220,94030,99380,99060
"1979-05-07 12:00:00",93340,94220,99500,99220
"1979-05-07 18:00:00",93280,94140,99450,99180
"1979-05-08 00:00:00",93490,94360,99620,99330
"1979-05-08 06:00:00",93420,94250,99550,99240
"1979-05-08 12:00:00",93500,94290,99640,99250
"1979-05-08 18:00:00",93380,94210,99550,99260
"1979-05-09 00:00:00",93380,94140,99570,99230
"1979-05-09 06:00:00",93340,94100,99520,99160
"1979-05-09 12:00:00",93430,94220,99620,99260
"1979-05-09 18:00:00",93320,94100,99450,99110
"1979-05-10 00:00:00",93460,94230,99530,99190
"1979-05-10 06:00:00",93450,94250,99410,99170
"1979-05-10 12:00:00",93560,94360,99580,99250
"1979-05-10 18:00:00",93470,94220,99420,99040
"1979-05-11 00:00:00",93790,94560,99700,99320
"1979-05-11 06:00:00",93760,94540,99620,99270
"1979-05-11 12:00:00",93920,94670,99840,99420
"1979-05-11 18:00:00",93710,94460,99690,99360
"1979-05-12 00:00:00",93700,94470,99790,99480
"1979-05-12 06:00:00",93660,94380,99690,99270
"1979-05-12 12:00:00",93580,94320,99580,99240
"1979-05-12 18:00:00",93720,94420,99540,99180
"1979-05-13 00:00:00",93910,94690,99700,99430
"1979-05-13 06:00:00",93850,94630,99730,99380
"1979-05-13 12:00:00",93760,94600,99670,99420
"1979-05-13 18:00:00",93840,94740,99810,99510
"1979-05-14 00:00:00",93990,94830,99950,99630
"1979-05-14 06:00:00",94130,94970,100070,99770
"1979-05-14 12:00:00",93950,94760,99910,99560
"1979-05-14 18:00:00",93860,94680,99880,99550
